order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Rodentia,Ctenomyidae,Ctenomys,brasiliensis,Ctenomys brasiliensis,Ctenomys brasiliensis,462.6,4.655,221.1,NA,838.922,NA,289.846,NA,363.2,91.213,NA,2.509,1.801,148.625,NA,38.385,NA,967.095,0.694,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,colburni,Ctenomys colburni,Ctenomys colburni,400,4.576,235.364,NA,884.376,NA,311.505,NA,381.882,89.123,NA,2.409,1.633,158.277,NA,39.981,NA,1049.15,0.64,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,coludo,Ctenomys coludo,Ctenomys coludo,289.94,3.824,224.13,NA,91.25,NA,285.74,NA,356.686,86.805,NA,2.593,1.805,143.039,NA,39.584,NA,1004.381,0.537,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,conoveri,Ctenomys conoveri,Ctenomys conoveri,859.99,5.982,258.5,NA,730,NA,393.199,NA,463.983,88.774,NA,2.301,1.557,206.051,NA,45.759,NA,1354.795,0.976,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,400,175,225,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,coyhaiquensis,Ctenomys coyhaiquensis,Ctenomys coyhaiquensis,128,3.254,197.041,NA,1018.008,NA,252.113,NA,334.28,95.497,NA,3.058,1.896,130.37,NA,36.199,NA,876.745,0.342,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,730,330,400,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,dorbignyi,Ctenomys dorbignyi,Ctenomys dorbignyi,180,3.176,194.086,NA,922.33,NA,233.946,NA,318.723,95.837,NA,2.643,2.024,111.716,NA,35.036,NA,842.991,0.413,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,dorsalis,Ctenomys dorsalis,Ctenomys dorsalis,165.6,3.189,200,NA,903.24,NA,249.593,NA,331.09,93.564,NA,2.758,1.93,124.66,NA,35.655,NA,866.532,0.394,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,emilianus,Ctenomys emilianus,Ctenomys emilianus,285.29,6.004,280.862,NA,1073.519,NA,312.719,NA,385.125,93.468,NA,2.1,1.738,148.446,NA,43.67,NA,1173.972,0.532,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,800,800,0,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,famosus,Ctenomys famosus,Ctenomys famosus,289.94,3.82,224.026,NA,91.25,NA,285.452,NA,356.742,86.845,NA,2.592,1.803,143.277,NA,39.622,NA,1003.262,0.537,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,flamarioni,Ctenomys flamarioni,Ctenomys flamarioni,277.8,3.742,229.218,NA,990.458,NA,246.69,NA,328.374,94.301,NA,2.435,2.098,113.565,NA,35.98,NA,917.382,0.524,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,fochi,Ctenomys fochi,Ctenomys fochi,178.44,3.145,191.295,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.69,2.215,98.695,NA,33.5,NA,790.895,0.411,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,fodax,Ctenomys fodax,Ctenomys fodax,140.84,3.399,216,NA,1095,220.72,228.36,213.08,331.03,102.67,NA,4.17,1.75,121.257,8,36.523,NA,811.047,0.361,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,frater,Ctenomys frater,Ctenomys budini,172.9,3.173,188.3,NA,832.86,NA,257.306,NA,334.484,88.393,NA,2.875,1.9,127.167,NA,36.385,NA,871.29,0.404,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4500,600,3900,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,frater,Ctenomys frater,Ctenomys frater,172.9,3.173,188.3,NA,832.94,NA,257.523,NA,334.691,88.42,NA,2.875,1.898,127.157,NA,36.374,NA,871.683,0.404,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4500,600,3900,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,frater,Ctenomys frater,Ctenomys sylvanus,172.9,3.174,188.3,NA,833.244,NA,257.477,NA,334.69,88.419,NA,2.874,1.897,127.157,NA,36.374,NA,871.738,0.404,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4500,600,3900,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,fulvus,Ctenomys fulvus,Ctenomys fulvus,289.94,3.824,223.951,NA,91.25,NA,281.026,NA,354.665,86.758,NA,2.6,1.843,142.351,NA,39.239,NA,1000.444,0.537,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,2700,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,goodfellowi,Ctenomys goodfellowi,Ctenomys goodfellowi,462.6,4.725,221.1,NA,893.424,NA,291.317,NA,366.05,90.466,NA,2.633,1.744,150.632,NA,38.423,NA,996.025,0.694,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,haigi,Ctenomys haigi,Ctenomys haigi,164,3.023,173.49,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.6,2.126,107.877,NA,34.469,NA,806.224,0.392,NA,0,1,0,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,1,1,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,ibicuiensis,Ctenomys ibicuiensis,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Rodentia,Ctenomyidae,Ctenomys,johannis,Ctenomys johannis,Ctenomys johannis,289.94,5.664,269.987,NA,91.25,NA,327.136,NA,395.675,85.957,NA,2.205,1.642,161.713,NA,45.015,NA,1215.578,0.537,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,600,600,0,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,juris,Ctenomys juris,Ctenomys juris,178.44,3.188,189.767,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.7,2.157,103.643,NA,34.3,NA,804.339,0.411,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,knighti,Ctenomys knighti,Ctenomys knighti,316,3.913,221.79,NA,747.934,NA,264.24,NA,341.898,91.681,NA,2.619,1.925,130.42,NA,36.869,NA,920.791,0.563,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,2025,770,1255,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,lami,Ctenomys lami,Ctenomys lami,238.5,3.451,210.982,NA,932.326,NA,240.032,NA,323.03,98.028,NA,2.559,2.066,114.388,NA,35.358,NA,873.898,0.482,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,latro,Ctenomys latro,Ctenomys latro,185.22,4.615,237.465,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.673,2.193,108.672,NA,37.425,NA,893.013,0.419,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,600,600,0,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,leucodon,Ctenomys leucodon,Ctenomys leucodon,243.6,3.484,215.506,NA,961.975,NA,269.73,NA,345.799,90.732,NA,2.772,1.874,134.873,NA,36.977,NA,918.794,0.488,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4500,3800,700,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Ctenomyidae,Ctenomys,lewisi,Ctenomys lewisi,Ctenomys lewisi,117.2,2.88,177.5,NA,875.601,NA,256.506,NA,334.117,87.559,NA,3.049,1.856,131.358,NA,35.13,NA,851.615,0.326,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4000,2600,1400,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,magellanicus,Ctenomys magellanicus,Ctenomys magellanicus,271.44,4.359,216,NA,818.208,NA,245.676,NA,327.929,94.07,NA,2.644,2.01,123.579,NA,36.607,NA,896.458,0.517,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,1,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,maulinus,Ctenomys maulinus,Ctenomys maulinus,178.44,3.052,173.49,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.6,2.146,108.33,NA,33.871,NA,807.422,0.411,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,2000,900,1100,0,Occurs on mainland,0,1,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,mendocinus,Ctenomys mendocinus,Ctenomys mendocinus,178.44,3.168,193.558,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.666,2.243,98.059,NA,33.807,NA,794.004,0.411,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,3400,460,2940,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,minutus,Ctenomys minutus,Ctenomys minutus,92,2.268,156.99,NA,1607.312,NA,250.505,NA,328.07,91.686,NA,2.987,1.952,113.636,NA,33.994,NA,866.198,0.285,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Ctenomyidae,Ctenomys,occultus,Ctenomys occultus,Ctenomys occultus,164.22,3.129,188.521,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.735,2.136,104.312,NA,34.581,NA,800.317,0.392,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,opimus,Ctenomys opimus,Ctenomys opimus,363.525,4.762,213.29,NA,1832.339,365,365,NA,425.83,60.83,NA,2,1,260.068,NA,44.27,NA,1145.486,0.608,233.87,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,5000,2500,2500,0,Occurs on mainland,1,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,osvaldoreigi,Ctenomys osvaldoreigi,Ctenomys osvaldoreigi,224,3.42,213.304,NA,775.377,NA,267.497,NA,346.279,94.33,NA,2.621,1.849,135.427,NA,37.351,NA,934.651,0.466,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,2000,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,pearsoni,Ctenomys pearsoni,Ctenomys pearsoni,212,3.228,212.148,NA,1308.99,NA,240.186,NA,320.414,95.79,NA,2.662,2.062,111.502,NA,35.369,NA,858.059,0.452,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,200,NA,NA,0,Occurs on mainland,0,0,Neotropical,3
Rodentia,Ctenomyidae,Ctenomys,perrensi,Ctenomys perrensi,Ctenomys perrensi,400,4.606,241.063,NA,1077.261,NA,270.14,NA,349.577,94.616,NA,2.42,1.936,132.061,NA,38.219,NA,975.884,0.64,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,peruanus,Ctenomys peruanus,Ctenomys peruanus,490,5.007,238,NA,2166.592,365,365,NA,486.287,121.287,NA,3,1,276.302,34.7,41.409,NA,1298.203,0.716,3720.24,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,4700,3800,900,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,pilarensis,Ctenomys pilarensis,Ctenomys pilarensis,217.8,3.519,219.495,NA,931.439,NA,251.328,NA,333.14,94.857,NA,2.58,1.971,125.087,NA,37.704,NA,954.36,0.458,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,pontifex,Ctenomys pontifex,Ctenomys pontifex,400,4.63,243.476,NA,989.174,NA,285.584,NA,361.524,91.875,NA,2.405,1.829,132.951,NA,37.914,NA,986.227,0.64,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,porteousi,Ctenomys porteousi,Ctenomys porteousi,192.4,3.228,210.362,NA,918.878,NA,233.769,NA,317.321,95.275,NA,2.612,2.092,105.763,NA,34.771,NA,845.658,0.428,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,pundti,Ctenomys pundti,Ctenomys pundti,178.44,3.117,195.015,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.675,2.145,102.006,NA,32.93,NA,801.976,0.411,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,NA,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,rionegrensis,Ctenomys rionegrensis,Ctenomys rionegrensis,92,2.261,156.99,NA,1227.41,NA,245.235,NA,324.83,91.799,NA,3.031,1.977,108.639,NA,33.717,NA,831.729,0.285,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,roigi,Ctenomys roigi,Ctenomys roigi,221.3,3.254,211.278,NA,1293.813,NA,240.508,NA,320.404,95.861,NA,2.659,2.061,112.234,NA,35.548,NA,859.736,0.462,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,3
Rodentia,Ctenomyidae,Ctenomys,saltarius,Ctenomys saltarius,Ctenomys saltarius,230,3.418,215.54,NA,632.556,NA,272.268,NA,346.57,88.419,NA,2.734,1.827,138.928,NA,36.995,NA,935.58,0.472,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,scagliai,Ctenomys scagliai,Ctenomys scagliai,NA,84.475,1019.994,NA,6826.663,NA,653.73,NA,764.701,139.335,NA,2.784,1.358,328.216,NA,94.284,NA,2665.231,7.826,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,sericeus,Ctenomys sericeus,Ctenomys sericeus,400,5.361,238.759,NA,1017.047,NA,277.169,NA,357.743,92.839,NA,2.661,1.866,143.799,NA,38.441,NA,963.28,0.64,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,sociabilis,Ctenomys sociabilis,Ctenomys sociabilis,400,4.563,231.504,NA,659.588,NA,310.261,NA,380.929,85.364,NA,2.433,1.631,157.689,NA,40.374,NA,1033.401,0.64,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,steinbachi,Ctenomys steinbachi,Ctenomys steinbachi,384.99,4.427,196.6,NA,841.729,NA,278.825,NA,355.644,91.078,NA,2.65,1.813,141.131,NA,37.055,NA,941.068,0.627,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,500,400,100,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,talarum,Ctenomys talarum,Ctenomys talarum,130.92,2.682,194.483,NA,1095,213.2,228.36,213.08,315.535,102.67,NA,4.17,1.75,109.719,8,36.523,NA,600.934,0.346,1300,0,1,0,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,torquatus,Ctenomys torquatus,Ctenomys torquatus,242.245,3.355,187,NA,1021.497,NA,236.362,NA,318.996,107.22,NA,2.5,2.052,110.104,NA,35.851,NA,856.73,0.486,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,2
Rodentia,Ctenomyidae,Ctenomys,tuconax,Ctenomys tuconax,Ctenomys tuconax,248.99,3.414,216.009,NA,1131.899,NA,267.392,NA,340.537,89.152,NA,2.779,1.934,127.561,NA,36.596,NA,902.688,0.493,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,3000,262,2738,NA,Occurs on mainland,NA,NA,Neotropical,3
Rodentia,Ctenomyidae,Ctenomys,tucumanus,Ctenomys tucumanus,Ctenomys tucumanus,197.72,3.399,250,NA,790.833,213.08,213.08,213.08,304.4,91.32,NA,2.684,2.231,104.737,NA,34.408,NA,813.015,0.435,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Ctenomyidae,Ctenomys,tulduco,Ctenomys tulduco,Ctenomys tulduco,289.94,5.663,269.795,NA,91.25,NA,327.045,NA,395.556,85.985,NA,2.204,1.642,161.441,NA,45.026,NA,1215.131,0.537,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,2700,2700,0,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,validus,Ctenomys validus,Ctenomys validus,232.6,3.521,217.251,NA,806.685,NA,256.297,NA,338.028,94.199,NA,2.636,1.94,130.72,NA,37.423,NA,930.889,0.475,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,viperinus,Ctenomys viperinus,Ctenomys viperinus,316,3.935,221.847,NA,711.566,NA,268.759,NA,345.732,92.541,NA,2.615,1.891,132.793,NA,37.193,NA,928.517,0.563,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Ctenomyidae,Ctenomys,yolandae,Ctenomys yolandae,Ctenomys yolandae,114.5,2.924,187.812,NA,1031.858,NA,239.509,NA,321.873,95.048,NA,2.848,2.031,108.053,NA,35.105,NA,831.912,0.322,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,G,2,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Rodentia,Cuniculidae,Cuniculus,paca,Cuniculus paca,Cuniculus paca,9000,29.87,721.03,NA,6132,335.48,335.48,365,451.6,116,8,1.01,1.5,190.869,680,78,NA,2097.463,3.549,28,0,1,NA,1,0,0,100,0,0,0,0,0,0,20,0,30,50,3,1,G,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,1,0,Neotropical,1
Rodentia,Cuniculidae,Cuniculus,taczanowskii,Cuniculus taczanowskii,Cuniculus taczanowskii,9000,32.632,795,NA,6898.5,353.644,342.289,365,457.661,115.372,8,1,1.5,190.869,681.2,75.675,NA,2102.006,3.549,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,30,50,3,2,G,1,0,0,1,0,4000,2000,2000,0,Occurs on mainland,1,0,Neotropical,2
Carnivora,Canidae,Cuon,alpinus,Cuon alpinus,Cuon alpinus,15750,98.037,1058.87,NA,5876.5,374.18,365,365,435.43,61.5,14,4.3,1.05,364.75,275,57.33,2350,2041.809,25.095,0.317,0,1,33.64,NA,0,100,0,0,90,0,0,0,10,0,0,0,0,1,3,G,2,0,0,1,0,5300,0,5300,0,Occurs on mainland,1,0,"Indomalayan, Palearctic",3
Rodentia,Abrocomidae,Cuscomys,ashaninka,Cuscomys ashaninka,Cuscomys ashaninka,164.279,4.498,219.037,NA,1166.308,NA,276.492,NA,351.145,100.843,NA,2.28,1.887,121.188,NA,37.322,NA,995.636,0.393,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,1,0,0,1,0,3350,3350,0,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Abrocomidae,Cuscomys,oblativa,Cuscomys oblativa,Cuscomys oblativa,514.8,5.039,315.434,NA,1572.235,NA,300.933,NA,372.391,99.911,NA,2.02,1.833,137.811,NA,42.741,NA,1111.587,0.736,NA,0,1,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,G,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,NA
Pilosa,Cyclopedidae,Cyclopes,didactylus,Cyclopes didactylus,Cyclopes didactylus,251.975,11.896,191.09,NA,839.5,NA,630.415,NA,789.496,215.745,NA,1,1.112,360.857,NA,152.18,NA,2405.274,3.308,77,0,2,0.03,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,Ar,1,0,0,1,0,1500,0,1500,0,Occurs on mainland,1,0,Neotropical,1
Carnivora,Herpestidae,Cynictis,penicillata,Cynictis penicillata,Cynictis penicillata,598.5,10.868,335.935,NA,5548,350.57,730,NA,406.985,56.002,6,2,2,364.75,NA,60.872,NA,1930.6,5.054,NA,0,1,1.89,NA,90,10,0,90,0,0,0,10,0,0,0,0,0,1,3,G,3,0,0,1,0,NA,0,NA,0,Occurs on mainland,1,0,Afrotropical,3
