order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,adult_brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Eulipotyphla,Soricidae,Crocidura,tenuis,Crocidura tenuis,Crocidura tenuis,12,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,1.615,NA,NA,NA,NA,NA,NA,0.744,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,3000,200,2800,NA,NA,NA,NA,Australasian,1
Eulipotyphla,Soricidae,Crocidura,thalia,Crocidura thalia,Crocidura thalia,8.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,3300,515,2785,NA,NA,NA,NA,Afrotropical,3
Eulipotyphla,Soricidae,Crocidura,theresae,Crocidura theresae,Crocidura theresae,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,NA,NA,NA,0.939,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,thomensis,Crocidura thomensis,Crocidura thomensis,8.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1400,75,1325,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,trichura,Crocidura trichura,Crocidura trichura,8.157,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Australasian,1
Eulipotyphla,Soricidae,Crocidura,turba,Crocidura turba,Crocidura turba,12.42,NA,107,NA,30.417,NA,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,0.757,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1500,NA,NA,0,NA,1,0,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,ultima,Crocidura ultima,Crocidura ultima,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1524,1524,0,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,umbra,Crocidura umbra,Crocidura maxi,7.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1950,1611,339,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,usambarae,Crocidura usambarae,Crocidura usambarae,11.83,NA,79.72,NA,NA,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,NA,NA,NA,0.739,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,viaria,Crocidura viaria,Crocidura viaria,15.3,NA,88.8,NA,NA,NA,NA,NA,NA,NA,NA,3.495,NA,NA,1.395,20.392,13.7,NA,0.838,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,0,NA,1,0,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,virgata,Crocidura virgata,Crocidura virgata,10.49,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,voi,Crocidura voi,Crocidura voi,8.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,vorax,Crocidura vorax,Crocidura vorax,10.6,NA,82.145,NA,1460,75,75,75,104,29,NA,4.04,3.5,28.231,0.88,23.82,7.7,NA,0.7,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,"Indomalayan, Palearctic",1
Eulipotyphla,Soricidae,Crocidura,vosmaeri,Crocidura vosmaeri,Crocidura vosmaeri,12,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,1.615,NA,NA,NA,NA,NA,NA,0.744,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,1000,0,1000,NA,NA,NA,NA,Indomalayan,1
Eulipotyphla,Soricidae,Crocidura,watasei,Crocidura watasei,Crocidura watasei,5.47,NA,63.88,NA,NA,NA,NA,NA,NA,NA,NA,3.14,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,400,0,400,NA,NA,NA,NA,Indomalayan,2
Eulipotyphla,Soricidae,Crocidura,whitakeri,Crocidura whitakeri,Crocidura whitakeri,5.58,NA,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1800,NA,NA,0,NA,1,0,Palearctic,3
Eulipotyphla,Soricidae,Crocidura,wimmeri,Crocidura wimmeri,Crocidura wimmeri,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.035,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,wuchihensis,Crocidura wuchihensis,Crocidura wuchihensis,5.47,NA,63.88,NA,NA,NA,NA,NA,NA,NA,NA,3.14,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,1500,1300,200,NA,NA,NA,NA,Indomalayan,1
Eulipotyphla,Soricidae,Crocidura,xantippe,Crocidura xantippe,Crocidura xantippe,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,2
Eulipotyphla,Soricidae,Crocidura,yaldeni,Crocidura yaldeni,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,yankariensis,Crocidura yankariensis,Crocidura yankariensis,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484,NA,0,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,1
Eulipotyphla,Soricidae,Crocidura,zaitsevi,Crocidura zaitsevi,Crocidura zaitsevi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,2300,1600,700,NA,NA,NA,NA,Indomalayan,1
Eulipotyphla,Soricidae,Crocidura,zaphiri,Crocidura zaphiri,Crocidura zaphiri,36.36,NA,129,NA,803,NA,NA,NA,NA,25,NA,3.37,NA,NA,2.26,NA,20.7,NA,1.281,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,NA
Eulipotyphla,Soricidae,Crocidura,zarudnyi,Crocidura zarudnyi,Crocidura zarudnyi,6.708,NA,60.8,NA,NA,NA,NA,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,3000,500,2500,NA,NA,NA,NA,Indomalayan,1
Eulipotyphla,Soricidae,Crocidura,zimmeri,Crocidura zimmeri,Crocidura zimmeri,14.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,700,600,100,NA,NA,NA,NA,Afrotropical,NA
Eulipotyphla,Soricidae,Crocidura,zimmermanni,Crocidura zimmermanni,Crocidura zimmermanni,10.6,NA,82.145,NA,1460,75,75,75,104,29,NA,4.04,3.5,28.231,0.88,23.82,7.7,NA,0.7,NA,NA,NA,NA,NA,50,50,0,50,0,10,0,0,40,0,0,0,0,2,3,G,1,0,0,1,0,1400,140,1260,NA,NA,NA,NA,Palearctic,1
Carnivora,Hyaenidae,Crocuta,crocuta,Crocuta crocuta,Crocuta crocuta,63000,152.7,1379.055,NA,15001.5,789.54,1049.694,639,900.705,110,4,2,1,444.715,1390,321.709,14500,5054.411,49.498,0.359,0,1,21.93,NA,0,100,0,0,100,0,0,0,0,0,0,0,0,1,3,G,2,0,0,1,0,4100,0,4100,0,NA,1,0,Afrotropical,2
Carnivora,Herpestidae,Crossarchus,alexandri,Crossarchus alexandri,Crossarchus alexandri,1503.4,NA,449.495,NA,1456.958,NA,NA,NA,274,NA,NA,4,NA,NA,NA,NA,NA,2110.425,1.326,NA,0,1,NA,NA,60,20,20,60,0,20,0,0,0,20,0,0,0,3,2,G,2,0,0,1,0,2900,NA,NA,0,NA,0,0,Afrotropical,1
Carnivora,Herpestidae,Crossarchus,ansorgei,Crossarchus ansorgei,Crossarchus ansorgei,700,NA,387.76,NA,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,NA,NA,NA,1317.65,0.871,NA,0,1,NA,NA,60,20,20,60,0,20,0,0,0,20,0,0,0,3,2,G,2,0,0,1,0,NA,NA,NA,0,NA,0,0,Afrotropical,1
Carnivora,Herpestidae,Crossarchus,obscurus,Crossarchus obscurus,Crossarchus obscurus,790,10.132,394.49,NA,4854.5,278.42,274,274,342.42,68.481,6,4,2.5,121.577,9.78,23,NA,1384.607,0.931,NA,0,1,NA,NA,60,20,20,60,0,20,0,0,0,20,0,0,0,3,2,G,2,0,0,1,0,1500,0,1500,0,NA,0,0,Afrotropical,2
Carnivora,Herpestidae,Crossarchus,platycephalus,Crossarchus platycephalus,Crossarchus platycephalus,790,NA,394.49,NA,4854.5,274,274,274,334,68.481,NA,4,2.5,121.577,9.78,23,NA,1507.34,0.931,NA,NA,NA,NA,NA,50,50,0,50,0,0,0,50,0,0,0,0,0,2,2,G,2,0,0,1,0,1600,0,1600,NA,NA,NA,NA,Afrotropical,2
Rodentia,Muridae,Crossomys,moncktoni,Crossomys moncktoni,Crossomys moncktoni,168.42,NA,199.305,NA,NA,NA,NA,NA,NA,NA,4,1.07,NA,NA,NA,NA,NA,NA,2.715,NA,0,1,NA,NA,60,40,0,60,0,40,0,0,0,0,0,0,0,2,3,G,3,1,0,1,0,3500,1200,2300,1,NA,0,0,Australasian,2
Rodentia,Muridae,Crunomys,celebensis,Crunomys celebensis,Crunomys celebensis,55,NA,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.569,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,1600,823,777,NA,NA,NA,NA,Australasian,1
Rodentia,Muridae,Crunomys,fallax,Crunomys fallax,Crunomys fallax,35.72,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0,NA,NA,NA,91,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,3,0,0,1,0,NA,NA,NA,1,NA,0,0,Indomalayan,1
Rodentia,Muridae,Crunomys,melanius,Crunomys melanius,Crunomys melanius,30.58,NA,99.49,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0.156,NA,0,NA,NA,NA,91,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,G,3,0,0,1,0,1550,0,1550,1,NA,0,0,Indomalayan,2
Rodentia,Muridae,Crunomys,suncoides,Crunomys suncoides,Crunomys suncoides,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.292,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Indomalayan,1
Afrosoricida,Chrysochloridae,Cryptochloris,wintoni,Cryptochloris wintoni,Cryptochloris wintoni,22.88,NA,89.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.021,NA,NA,1,NA,1,40,60,0,40,0,60,0,0,0,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Afrosoricida,Chrysochloridae,Cryptochloris,zyli,Cryptochloris zyli,Cryptochloris zyli,21.095,NA,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981,NA,NA,1,NA,1,40,60,0,40,0,60,0,0,0,0,0,0,0,2,3,G,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,1
Rodentia,Bathyergidae,Cryptomys,hottentotus,Cryptomys hottentotus,Cryptomys hottentotus,78.425,1.17,215,NA,4015,472.6,450,NA,555.595,82.196,NA,2.86,1.5,131.91,8.63,45.654,26.05,1606.96,0.261,816.08,0,1,0.001,11,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,3
Rodentia,Bathyergidae,Cryptomys,mahali,Cryptomys mahali,Cryptomys hottentotus,78.425,1.17,215,NA,4015,472.6,450,NA,555.595,82.196,NA,2.86,1.5,131.91,8.63,45.654,26.05,1606.96,0.261,816.08,0,1,0.001,11,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,3
Rodentia,Bathyergidae,Cryptomys,natalensis,Cryptomys natalensis,Cryptomys hottentotus,78.425,1.17,215,NA,4015,472.6,450,NA,555.595,82.196,NA,2.86,1.5,131.91,8.63,45.654,26.05,1606.96,0.261,816.08,0,1,0.001,11,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,3
Rodentia,Bathyergidae,Cryptomys,pretoriae,Cryptomys pretoriae,Cryptomys hottentotus,78.425,1.17,215,NA,4015,472.6,450,NA,555.595,82.196,NA,2.86,1.5,131.91,8.63,45.654,26.05,1606.96,0.261,816.08,0,1,0.001,11,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,3
Didelphimorphia,Didelphidae,Cryptonanus,agricolai,Cryptonanus agricolai,Cryptonanus agricolai,10,NA,74.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,S,NA,0,0,1,0,760,400,360,NA,NA,NA,NA,Neotropical,1
Didelphimorphia,Didelphidae,Cryptonanus,chacoensis,Cryptonanus chacoensis,Cryptonanus chacoensis,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,1,0,1800,50,1750,NA,NA,NA,NA,Neotropical,2
Didelphimorphia,Didelphidae,Cryptonanus,guahybae,Cryptonanus guahybae,Cryptonanus guahybae,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Didelphimorphia,Didelphidae,Cryptonanus,ignitus,Cryptonanus ignitus,Cryptonanus ignitus,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,S,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Didelphimorphia,Didelphidae,Cryptonanus,unduaviensis,Cryptonanus unduaviensis,Cryptonanus unduaviensis,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,NA
Carnivora,Eupleridae,Cryptoprocta,ferox,Cryptoprocta ferox,Cryptoprocta ferox,9500,33.526,763.02,246,8431.5,1262.74,1496,NA,1415,91.308,6,3,1,NA,100,129,5251.93,2555,19.588,0.18,0,2,0.75,NA,10,90,0,10,70,20,0,0,0,0,0,0,0,2,3,S,2,0,0,1,0,2600,0,2600,1,NA,1,0,Afrotropical,1
Carnivora,Eupleridae,Cryptoprocta,spelea,Cryptoprocta spelea,Cryptoprocta spelea,17000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.052,NA,NA,NA,NA,NA,23,74,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Afrotropical,NA
Eulipotyphla,Soricidae,Cryptotis,alticola,Cryptotis alticola,Cryptotis alticola,6.865,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,4400,2460,1940,NA,NA,NA,NA,Neotropical,2
Eulipotyphla,Soricidae,Cryptotis,aroensis,Cryptotis aroensis,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1940,1400,540,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,brachyonyx,Cryptotis brachyonyx,Cryptotis brachyonyx,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,80,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,2715,1300,1415,NA,NA,NA,NA,Neotropical,NA
Eulipotyphla,Soricidae,Cryptotis,cavatorculus,Cryptotis cavatorculus,Cryptotis goldmani,6.865,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,NA,NA,NA,NA,0.566,115.15,0,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3200,1900,1650,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,celaque,Cryptotis celaque,Cryptotis goldmani,6.865,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,NA,NA,NA,NA,0.566,115.15,0,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,2560,1430,1130,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,colombiana,Cryptotis colombiana,Cryptotis colombiana,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,2800,1750,1050,NA,NA,NA,NA,Neotropical,2
Eulipotyphla,Soricidae,Cryptotis,dinirensis,Cryptotis dinirensis,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Eulipotyphla,Soricidae,Cryptotis,endersi,Cryptotis endersi,Cryptotis endersi,8,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,1850,1200,650,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,equatoris,Cryptotis equatoris,Cryptotis equatoris,11.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,4055,1675,2380,NA,NA,NA,NA,Neotropical,2
Eulipotyphla,Soricidae,Cryptotis,goldmani,Cryptotis goldmani,Cryptotis goldmani,6.865,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,NA,NA,NA,NA,0.566,115.15,0,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3200,1550,1650,0,NA,0,0,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,goodwini,Cryptotis goodwini,Cryptotis goodwini,16.5,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0,1,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3400,900,2500,0,NA,0,0,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,gracilis,Cryptotis gracilis,Cryptotis gracilis,7,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3400,1800,1600,NA,NA,NA,NA,Neotropical,2
Eulipotyphla,Soricidae,Cryptotis,griseoventris,Cryptotis griseoventris,Cryptotis griseoventris,9,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,NA,2100,NA,NA,NA,NA,NA,NA,1
Eulipotyphla,Soricidae,Cryptotis,hondurensis,Cryptotis hondurensis,Cryptotis hondurensis,5,NA,71.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,NA,1700,NA,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,lacertosus,Cryptotis lacertosus,Cryptotis goodwini,15,NA,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0,1,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3110,2680,430,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,magna,Cryptotis magna,Cryptotis magna,7,NA,84.99,NA,NA,NA,NA,NA,NA,NA,NA,2.99,NA,NA,NA,NA,NA,NA,0.571,NA,0,1,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,3000,1300,1700,0,NA,0,0,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,mam,Cryptotis mam,Cryptotis griseoventris,9,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,1,0,0,1,0,3350,2740,610,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,mayensis,Cryptotis mayensis,Cryptotis mayensis,8.32,NA,86.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,650,0,650,NA,NA,NA,NA,Neotropical,1
Eulipotyphla,Soricidae,Cryptotis,mccarthyi,Cryptotis mccarthyi,Cryptotis goldmani,6.865,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,2.995,NA,NA,NA,NA,NA,NA,0.566,115.15,0,NA,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,G,3,0,0,1,0,1620,1500,120,NA,NA,NA,NA,Neotropical,1
